,name,ingredients,ingredients_pre,url,serve
4953, 명태 미역국," [재료] 김1C,명태 2줌,야생참기름3T,[매리네이드]다진마늘1/2T,간장1T,술1T,들참기름2T,후추 약간,[소스] 산참기름4T,간장3T","['간장', '김', '야생참기름', '산참기름', '술', '마늘', '후추', '들참기름', '명태']", https://www.haemukja.com/recipes/3098,6
4954, 김치 퀘사디아," 닭 안심200g,피망1/2,양파1/2,우스터 소스1T,굴 소스1T,물엿1T,물1/2,또띠아1,피자 치즈1/2,다진 김치2T,슬라이스 치즈1","['김치', '물엿', '슬라이스 치즈', '굴 소스', '또띠아', '피자 치즈', '우스터 소스', '양파', '닭 안심', '피망']", https://www.haemukja.com/recipes/2901,1
4955, 톰 염궁,"새우 200g,양파 1/3,애호박 1/2,토마토 1,태국 고추 5,감자 1,라임 1/2,녹색 콩나물 반줌,파 1,고수 잎(장식)약간,식용유 1/2T ,톰얌 페이스트1T,물,550ml,고추 1/3t,고운 고춧가루,1/2T,스리라차 소스1/2T","['애호박', '라임', '파', '녹색 콩나물', '고추', '감자', '새우', '토마토', '고수 잎', '고춧가루', '스리라차 소스', '식용유', '양파', '톰얌 페이스트', '태국 고추']", https://www.haemukja.com/recipes/3017,1
4956, 카레 떡볶이 (떡볶이 카레 볶음)," 조랭이떡 200g,호박1/2,당근1/3,파(다진 것)1,양파1/3,카레가루6T,물450ml, 식용유","['파', '당근', '조랭이떡', '카레가루', '식용유', '양파', '호박']", https://www.haemukja.com/recipes/3018,1
4957, 포켓 샌드위치," 감자1,슬라이스 샌드위치 빵2,계란 노른자1,당근1/4,계란1,파1/4,마요네즈1T,페퍼 약간,소금 약간","['계란', '마요네즈', '파', '계란 노른자', '당근', '슬라이스 샌드위치 빵', '감자', '페퍼', '소금']", https://www.haemukja.com/recipes/3020,1
4958, 차완무시(계란찜)," 계란3,물250mL,술(또는 미림)80mL,쯔유(소바) 1/2T,마른 다시마1,소금1/2t,간장1T,물4T,장식용 파","['계란', '간장', '파', '소금', '마른 다시마', '쯔유', '술']", https://www.haemukja.com/recipes/3025,2
4959, 딸기 셔벗,"딸기350g,플레인요거트270mL,2%지방우유130mL,꿀1.5T","['플레인요거트', '꿀', '딸기']", https://www.haemukja.com/recipes/3313,2
4960, 연어 초밥 피자," 꼬두밥1인분,식초2T,술(또는 미림)4T,소금1/2t,마른 다시마1,설탕1T,연어 조각2T","['꼬두밥', '소금', '마른 다시마', '연어 조각', '술', '식초', '설탕']", https://www.haemukja.com/recipes/3026,1
4961, 버섯 크림 라자냐," 다진 소고기 120g,단송버섯2,버섯 크림 소스1,인스턴트 라자냐6,파 슬라이스,소금1/2t,후추1/3t,요리 와인1t,다진 마늘,1/2T,올리브유,1/2T,피자 치즈 반줌,슬라이스 체다 치즈 1,물 끓이는 라자냐3L,라자냐 끓일 때 올리브유2T,라자냐 끓일 때 소금1/2T","['요리 와인', '물 끓이는 라자냐', '라자냐 끓일 때 소금', '파 슬라이스', '소고기', '인스턴트 라자냐', '슬라이스 체다 치즈', '라자냐 끓일 때 올리브유', '단송버섯', '소금', '버섯 크림 소스', '마늘', '피자 치즈', '후추', '올리브유']", https://www.haemukja.com/recipes/3022,3
4962, 청매화 드레싱을 곁들인 닭 가슴살 샐러드,"닭 가슴살 250g,양배추 100g,오이 1/3,토마토 1/2,간장 1T,매실청(매실청)1T,잘게 썬 우메보시2,참깨,1T,참기름,1/2t, 다진마늘 1t,후추 1/3t,잘게 썬 우메보시(매실청)1,매실청(매실청)2T,간장1/2T,카놀라유1T,술1/2T,식초1/2T,소금1/ 2t","['오이', '간장', '우메보시', '참깨', '양배추', '닭 가슴살', '소금', '토마토', '마늘', '카놀라유', '후추', '참기름', '매실청', '술', '식초']", https://www.haemukja.com/recipes/3024,1
4963, 칠리 콘 치즈," 옥수수 통조림1,매운 고추2,치즈 한줌,핫 소스1.5T,마요네즈1.5T,양파1/4","['마요네즈', '양파', '핫 소스', '매운 고추', '치즈', '옥수수 통조림']", https://www.haemukja.com/recipes/3028,2
4964, 초콜릿 쉐이크," 누텔라5T,땅콩버터5T,초코시럽1C,M&M1팩,우유3C,생크림1C,얼음10개","['누텔라', '땅콩버터', '생크림', '얼음', '우유', '초코시럽']", https://www.haemukja.com/recipes/2903,2
4965, 냉국수," 물3C,무1조각,양파1/2,파뿌리2,간장1C,설탕1/2C,다시마2,가다랭이포1C,메밀국수(메밀국수)200g","['간장', '물', '파뿌리', '가다랭이포', '메밀국수', '양파', '무', '설탕', '다시마']", https://www.haemukja.com/recipes/2904,1
4966,크랩 스틱 샐러드 샌드위치," 크랩 스틱 8,양파 1/2,마요네즈 2T,소금 1T,허니 머스타드 1T,페퍼 꼬집음,버터 1T,핫도그 빵 1","['마요네즈', '페퍼 꼬집음', '버터', '크랩 스틱', '허니 머스타드', '소금', '핫도그 빵', '양파']", https://www.haemukja.com/recipes/2907,1
4967, 된장을 넣은 민물 달팽이 수프," [재료] 양파1,표고버섯5,두부1,민물달팽이1C,다시육수2C,다진마늘1T,다진파2T,된장1/3C,고추가루1/2T,[선택]고추1,[채소포장]배추, 케일,잎나물, 쌀쌀한","['쌀쌀한', '된장', '민물달팽이', '파', '배추', '표고버섯', '고추', '두부', '고추가루', '마늘', '케일', '양파', '잎나물', '다시육수']", https://www.haemukja.com/recipes/3099,6
4968, 콩나물 쫄면," 쫄면 2줌(400g),콩나물 2줌,삶은 달걀 1,부추 1/2줌,[소스] 간장1T,식초2T,고추장3T,시럽3T,참기름1T, 통깨 1T","['간장', '시럽', '부추', '식초', '고추장', '달걀', '참기름', '쫄면', '통깨', '콩나물']", https://www.haemukja.com/recipes/3100,2
4969, 찐 커틀라스 생선,"갈치생선2,간장2T,설탕1t,고추가루2T,청주1T,다진마늘1T,고추장1T,무1/2,감자2,쌀씻은물300ml,양파1/ 2,파1","['청주', '간장', '파', '쌀씻은물', '감자', '무', '고추가루', '마늘', '고추장', '양파', '갈치생선', '설탕']", https://www.haemukja.com/recipes/2909,4
4970, 키위 소스 샌드위치," 슬라이스 샌드위치 빵12,버터3T,계란3,콘(통조림)10T,슬라이스 체다 치즈6,[키위 소스] 키위2,레몬 주스(또는 식초)1T,올리브 오일1T,마요네즈2T,꿀1T,소금 약간","['계란', '올리브 오일', '레몬 주스', '마요네즈', '슬라이스 체다 치즈', '버터', '콘', '슬라이스 샌드위치 빵', '소금', '꿀', '키위']", https://www.haemukja.com/recipes/3101,6
4971, 몬테크리스토 샌드위치," 샌드위치 빵3,슬라이스 햄2,체다 치즈2,계란2,허니 머스타드2T,마요네즈2T,버터1T","['계란', '마요네즈', '샌드위치 빵', '버터', '허니 머스타드', '체다 치즈', '슬라이스 햄']", https://www.haemukja.com/recipes/2910,1
4972, 찜닭," 닭고기1,감자3,당근1/2,파15cm,양파2개,[옵션] 전분국수1/2줌,마른고추2,파잎3조각,요리술2T,[매리네이드]설탕2T,간장1/2C,물3. 5C,다진마늘2T,다진생강1/6T,물엿1/5C,후추1/10T","['요리술', '파', '간장', '물엿', '닭고기', '전분국수', '당근', '감자', '생강', '마른고추', '마늘', '파잎', '후추', '양파', '설탕']",https://www.haemukja.com/recipes/3268,4
4973, 고구마 요구르트 컵 케이크," 고구마(대)1,플레인 요거트1C,슬라이스 아몬드5T,카스텔라(스펀지 케이크)1,허니썸","['슬라이스 아몬드', '고구마', '플레인 요거트', '허니썸', '카스텔라']", https://www.haemukja.com/recipes/3103,2
4974, 한국식 감자탕(돼지 등뼈 스튜)," 돼지 등뼈700g,고추가루2t,소금1/2T,다진마늘2T,된장2T,들깨가루3T,감자3,무잎200g,고추2,깻잎3,파1","['된장', '파', '고추', '무잎', '소금', '감자', '들깨가루', '고추가루', '마늘', '깻잎', '돼지 등뼈']", https://www.haemukja.com/recipes/2911,4
4975, 닭고기 스튜," 닭고기1,설탕3T,고추가루1/2C,다진마늘1T,간장3/4C,후추1/2t,감자2,당근1,양파1/2,파1/2,고추3","['간장', '파', '고추', '닭고기', '감자', '당근', '고추가루', '마늘', '후추', '양파', '설탕']", https://www.haemukja.com/recipes/2914,3
4976, 파인애플 볶음밥," 파인애플1,물2T,생선 소스1/2T,설탕1/2T,굴 소스1/2T,다진 파5클 술,작은 새우1C,적피망1/4,파1/2,계란2,밥 1그릇","['계란', '파', '굴 소스', '파인애플', '새우', '생선 소스', '적피망', '설탕', '밥']", https://www.haemukja.com/recipes/2916,2
4977, 치킨볼,"닭 가슴살 300g,양파 1,당근 1/2,피망 1/4,고추 1,밀가루 3T,고추 꼬집음,허브 소금1t,칠리 소스 1/2C","['고추 꼬집음', '칠리 소스', '고추', '허브 소금', '닭 가슴살', '당근', '밀가루', '양파', '피망']", https://www.haemukja.com/recipes/3295,1
4978, 스팸 계란," 스팸통조림,계란5","['계란', '스팸통조림']", https://www.haemukja.com/recipes/2919,1
4979, 튀긴 모래주머니," gizzard500g,통마늘20,식용유2T,[약간장]매운 고추2,간장1T,자두1T,식초1T,설탕1T,참기름1T,설탕1t,소금 약간,후추","['간장', '자두', '소금', '참기름', '매운 고추', '후추', '식용유', '통마늘', '식초', '설탕']", https://www.haemukja.com/recipes/3156,2
4980, 닭가슴살 도시락," 닭 가슴살 120g,토마토 1,키위 1,잎채소 1줌,아몬드 1줌,플레인 요거트 1(85g),[선택] 파잎3,꿀(또는 메이플 시럽)1T","['플레인 요거트', '닭 가슴살', '토마토', '아몬드', '파잎', '꿀', '잎채소', '키위']", https://www.haemukja.com/recipes/3107,1
4981, 반쎄오 롤," [반쎄오] 쌀가루 300g,우유 300g,물 20g,계란1,강황가루2T,돼지고기(안심)600g,굴소스1T,녹두약,라이스 페이퍼1포","['계란', '돼지고기', '굴소스', '라이스 페이퍼', '쌀가루', '우유', '녹두약', '강황가루', '물']", https://www.haemukja.com/recipes/3155,4
4982, 돼지고기 아몬드 강정 (달콤 바삭한 돼지 튀김),"돼지고기 등심 200g,계란(백색) 1,감자 전분 4T,슬라이스 아몬드 5T,[매리네이드]소금 1/8T,고추 약간,요리 와인 1T,다진 생강 1/6T,[소스] 파20cm,다진 마늘 1/2T,고추 플레이크 1/2T, 설탕1/2T,간장2T,술(또는 미림)1T,참기름1/2T,시럽1T,고추 약간","['계란', '요리 와인', '고추 플레이크', '슬라이스 아몬드', '파', '간장', '시럽', '고추', '감자 전분', '소금', '돼지고기 등심', '생강', '마늘', '참기름', '술', '설탕']", https://www.haemukja.com/recipes/3104,2
4983, 두부 피자," 두부1,청피망1/3,블랙 올리브5,토마토 소스7T,피자 치즈8T,소금 약간,고추 약간","['고추', '두부', '청피망', '소금', '피자 치즈', '토마토 소스', '블랙 올리브']", https://www.haemukja.com/recipes/3105,2
4984, 우엉 간장 조림," 우엉 3줌,식초2T,참기름1T,물1/2C,설탕2T,간장5T,시럽2T,후추 약간,참깨1T","['간장', '시럽', '참깨', '우엉', '후추', '참기름', '식초', '설탕']", https://www.haemukja.com/recipes/3106,6
4985, 볶은 양파," 양파2,파5,산참기름2T,간장2T,고추 약간","['간장', '파', '고추', '산참기름', '양파']", https://www.haemukja.com/recipes/3108,4
4986, 리조또 퀘사디아," 6인치 또띠아5,마늘10,양파1,베이컨5,토마토 소스300mL,밥2그릇,슬라이스 치즈6,설탕1t,케첩2T,소금,고추 조금","['슬라이스 치즈', '고추', '소금', '케첩', '마늘', '토마토 소스', '베이컨', '양파', '설탕', '밥']",https://www.haemukja.com/recipes/3157,2
4987, 야생 골파 간장을 곁들인 보리밥," 보리밥 2그릇,쇠고기 200g,계란1,[소스]간장4T,고추가루2.5T,참깨1T,설탕1T,참기름1T,후추 약간","['계란', '간장', '참깨', '고추가루', '후추', '참기름', '보리밥', '설탕', '쇠고기']", https://www.haemukja.com/recipes/3159,2
4988, 비빔당면," 당면 150g,고추장 1/2T,고춧가루1T,설탕1T,물엿1/2T,사과즙1T,간장1T,양파,당근1/2,상추3","['당면', '간장', '물엿', '상추', '사과즙', '당근', '고추장', '고춧가루', '양파', '설탕']", https://www.haemukja.com/recipes/2926,2
4989, 치킨 프라이용 디핑 소스," 간장7T,매실청1T,물엿7T,다진마늘2T,케첩1T,고추장1T,설탕4T,마요네즈2T,허니머스타드2T,꿀1T,레몬엑기스2T,크림치즈2T,요구르트2T, 식초2T,영여자1/2T,와사비1/2T","['마요네즈', '와사비', '간장', '물엿', '영여자', '레몬엑기스', '케첩', '마늘', '고추장', '꿀', '크림치즈', '매실청', '허니머스타드', '식초', '설탕', '요구르트']", https://www.haemukja.com/recipes/2927,1
4990, 파 양념 핫도그,"핫도그 번2,소시지4,파양념1.5C,상추잎5,[소스] 마요네즈4T,토마토 케첩1T","['마요네즈', '핫도그 번', '소시지', '상추잎', '파양념', '토마토 케첩']", https://www.haemukja.com/recipes/3109,2
4991, 야생 골파를 곁들인 양념 오징어," 오징어1,오이1/3,산파1/2줌,[초고추장]고추가루1T,간장1/2T,식초1T,참기름1/3T,시럽2T,고추장 )1T,깨가루 1/2T,고추 약간","['오이', '깨가루', '간장', '시럽', '고추', '참기름', '고추가루', '산파', '오징어', '식초']", https://www.haemukja.com/recipes/3110,2
4992, 백순대볶음," 순대 150g,통마늘2,물엿1T,참깨1T,고추장2T,들깨가루2,당면100g,참깨5,양파1/2, 양배추 100g","['순대', '당면', '물엿', '참깨', '양배추', '들깨가루', '고추장', '양파', '통마늘']", https://www.haemukja.com/recipes/2930,3
4993, 허브 치킨 꼬치,"생닭 300g,파2송이,떡볶이 떡 20개,간장2T,올리브유1T,술(또는 미림)1T,레몬즙(또는 식초) 약간,허브(파슬리, 바질, 로즈마리, 타임) 약간 ,소금 약간,고추 약간","['간장', '파', '생닭', '허브', '바질', '고추', '소금', '레몬즙', '올리브유', '술', '떡볶이 떡', '로즈마리']", https://www.haemukja.com/recipes/3158,2
4994, 식힌 육수에 담근 쇠고기 타다키," 쇠고기600g,양파1,상추(소)1,냉면육수1팩,참깨2T,식초(또는 레몬즙)2T,간장2T,소금 약간,고추 약간","['간장', '참깨', '상추', '고추', '소금', '양파', '식초', '냉면육수', '쇠고기']", https://www.haemukja.com/recipes/3160,2
4995, 차가운 국물에 도토리 젤리," 냉면 육수(또는 무김치 주스) 2포,도토리묵 1,오이 1/2,김치 1/2C,[선택] 계란 1,김가루 1/2줌,깨 1T,소금 약간,겨자,식초","['오이', '김치', '계란', '소금', '냉면 육수', '식초', '도토리묵', '깨', '겨자', '김가루']", https://www.haemukja.com/recipes/3111,2
4996, 돼지고기 바베큐," 돼지고기200g,후추1t,다진마늘1T,간장2T,물엿2T,참기름1T,양파1/2,술1T","['돼지고기', '간장', '물엿', '마늘', '후추', '참기름', '양파', '술']", https://www.haemukja.com/recipes/2931,1
4997,간단한 브라우니," 초코맛 밀크쉐이크 가루2봉지,계란1,우유1T,밀가루1T","['계란', '우유', '초코맛 밀크쉐이크 가루', '밀가루']", https://www.haemukja.com/recipes/2932,1
4998, 해물 청국장," 청국장 1/2,새우 4개,미역 1줌,대합 1줌,양파 1/2,무 100g,파 1,매운 고추 1,굴 버섯 1/2팩,물800ml","['미역', '파', '대합', '새우', '청국장', '매운 고추', '양파', '굴 버섯', '무']", https://www.haemukja.com/recipes/3030,2
4999, 쇠고기 야생 골파 무 수프," 등심 스테이크300g,산파100g,무100g,파2,물2L,소금과 후추 약간,통후추1/2T","['파', '등심 스테이크', '소금과 후추', '산파', '무', '통후추']", https://www.haemukja.com/recipes/3038,2
5000, 감자 고로케," 감자2,베이컨2,고추 조금,계란2","['베이컨', '고추', '감자', '계란']", https://www.haemukja.com/recipes/3036,2
5001, 단호박 치킨 수프," 닭고기(중)1,단호박1,삼계탕용 한방세트,홍대추6개,마늘10개,인삼1 또는 2개,소금과 후추 약간,물1.5L","['인삼', '삼계탕용 한방세트', '닭고기', '마늘', '소금과 후추', '단호박', '홍대추']", https://www.haemukja.com/recipes/3037,3
5002,베이컨 야채 롤업," 베이컨 8,녹색, 붉은 피망 각 1/2,아스파라거스 8,고추 약간","['붉은 피망 각', '고추', '아스파라거스', '베이컨', '녹색']", https://www.haemukja.com/recipes/3029,2
5003, 냉메밀국수," 메밀국수(소바) 120g,우동 소스(쯔유)100mL,꿀1/2T,라임(라임 추출물용)1/2,얼음 한줌,오이1/2,새싹 한줌","['오이', '라임', '우동 소스', '메밀국수', '꿀', '새싹', '얼음']", https://www.haemukja.com/recipes/3032,1
